Main_Stat,Main_Growth,Main_Base,Main_Base_Rank,Main_True_Rank,Sub_Stat,Sub_Growth,Sub_Base,Sub_Base_Rank,Sub_True_Rank,Result_Stat,Result_Growth,Result_Base,Result_Base_Rank,Result_True_Rank,Main_Result,Sub_Result,Type,Main,Sub,Rarity
999,2,90,4,4,445,1,50,6,6,116,1,50,6,6,0,1,Up to You,Hopper,Kato,29
445,1,50,6,6,999,2,90,4,4,120,1,70,5,6,0,0,Up to You,Hopper,Hopper,20
445,1,50,6,6,999,2,90,4,4,158,2,100,4,4,0,0,Up to You,Kato,Kato,10
445,1,50,6,6,999,2,90,4,4,92,1,50,6,6,1,0,Up to You,Hopper,Kato,48
445,1,50,6,6,999,2,90,4,4,120,1,70,5,6,0,0,Up to You,Hopper,Hopper,20
774,1,60,5,6,802,1,30,4,5,103,1,60,5,6,1,0,Up to You,Pixie,Wracky,57
774,1,60,5,6,802,1,30,4,5,103,1,60,5,6,1,0,Up to You,Pixie,Wracky,57
774,1,60,5,6,802,1,30,4,5,126,1,50,5,5,0,0,Up to You,Wracky,Pixie,11
802,1,30,4,5,774,1,60,5,6,116,1,60,5,6,0,1,Up to You,Pixie,Wracky,33
802,1,30,4,5,774,1,60,5,6,86,1,30,4,5,1,0,Up to You,Wracky,Wracky,37
999,5,170,1,1,967,5,150,1,1,384,5,160,1,1,0,0,Unsure,Niton,Niton,10
999,5,170,1,1,967,5,150,1,1,372,5,170,1,1,1,0,Unsure,Metalner,Metalner,39
999,5,170,1,1,967,5,150,1,1,265,5,150,1,1,0,1,Unsure,Niton,Metalner,51
967,5,150,1,1,999,5,170,1,1,386,5,170,1,1,0,1,Unsure,Metalner,Metalner,22
967,5,150,1,1,999,5,170,1,1,274,5,150,1,1,1,0,Unsure,Niton,Metalner,69
967,5,150,1,1,999,5,170,1,1,274,5,150,1,1,1,0,Unsure,Niton,Metalner,69
967,5,150,1,1,999,4,130,3,3,217,4,130,3,3,0,1,Unsure,Durahan,Joker,11
967,5,150,1,1,999,4,130,3,3,162,5,100,3,1,0,0,Unsure,Niton,Durahan,35
967,5,150,1,1,999,4,130,3,3,217,4,130,3,3,0,1,Unsure,Durahan,Joker,11
967,5,150,1,1,999,4,130,3,3,247,5,160,1,1,0,0,Unsure,Durahan,Metalner,11
999,4,150,1,1,999,4,150,1,1,206,4,130,3,2,0,0,Great,Durahan,Joker,18
999,4,150,1,1,999,4,150,1,1,472,5,170,1,1,0,0,Great,Arrowhead,Durahan,11
999,4,150,1,1,999,4,150,1,1,410,5,160,1,1,0,0,Great,Durahan,Arrowhead,36
999,4,150,1,1,999,4,150,1,1,484,5,170,1,1,0,0,Great,Arrowhead,Durahan,11
999,4,150,1,1,999,4,150,1,1,521,4,150,1,1,1,0,Great,Durahan,Phoenix,18
999,4,150,1,1,999,4,150,1,1,261,5,160,2,2,0,0,Great,Golem,Golem,7
999,4,150,1,1,999,4,150,1,1,607,4,150,1,1,1,0,Great,Durahan,Phoenix,12
999,4,150,1,1,999,4,150,1,1,409,5,170,1,1,0,0,Great,Durahan,Golem,25
999,4,150,1,1,999,4,150,1,1,607,4,150,1,1,0,1,Great,Golem,Joker,12
999,4,150,1,1,999,4,150,1,1,256,5,180,2,2,0,0,Great,Golem,Durahan,25
999,4,150,1,1,999,4,150,1,1,419,4,150,1,1,0,1,Fine,Jell,Monol,21
999,4,150,1,1,999,4,150,1,1,435,4,150,1,1,0,1,Fine,Jell,Monol,21
999,4,150,1,1,999,4,150,1,1,387,4,150,1,1,1,0,Fine,Durahan,Phoenix,36
999,4,150,1,1,999,4,150,1,1,391,4,150,1,1,1,0,Fine,Durahan,Phoenix,36
999,4,150,1,1,999,4,150,1,1,399,5,180,1,1,0,0,Fine,Durahan,Durahan,16
999,4,150,1,1,999,2,90,5,5,168,2,90,5,5,0,1,Good,Worm,Suezo,21
999,4,150,1,1,999,2,90,5,5,215,4,150,1,4,1,0,Good,Durahan,Phoenix,36
999,4,150,1,1,999,2,90,5,5,191,2,100,4,4,0,0,Good,Suezo,Suezo,13
999,4,150,1,1,999,2,90,5,5,168,2,90,5,5,0,1,Good,Worm,Suezo,21
999,4,150,1,1,999,2,90,5,5,168,2,90,5,5,0,1,Good,Worm,Suezo,21
999,4,150,1,1,999,1,60,6,6,178,3,100,5,5,0,0,Up to You,Durahan,Tiger,29
999,4,150,1,1,999,1,60,6,6,241,4,150,1,1,1,0,Up to You,Durahan,Phoenix,14
999,4,150,1,1,999,1,60,6,6,211,3,120,3,2,0,0,Up to You,Durahan,Pixie,14
999,4,150,1,1,999,1,60,6,6,174,1,70,6,6,0,0,Up to You,Tiger,Tiger,6
999,4,150,1,1,999,1,60,6,6,221,3,130,3,3,0,0,Up to You,Pixie,Durahan,14
999,4,150,1,1,999,1,50,6,6,129,1,50,6,6,0,1,Not Good,Hopper,Bajarl,25
999,4,150,1,1,999,1,50,6,6,216,4,150,1,1,1,0,Not Good,Durahan,Phoenix,41
999,4,150,1,1,999,1,50,6,6,216,4,150,1,1,1,0,Not Good,Durahan,Phoenix,41
999,4,150,1,1,999,1,50,6,6,129,1,50,6,6,0,1,Not Good,Hopper,Bajarl,25
999,4,150,1,1,999,1,50,6,6,216,4,150,1,1,1,0,Not Good,Durahan,Phoenix,41
999,4,150,1,1,999,4,150,1,1,434,4,150,1,1,1,0,Unsure,Durahan,Phoenix,14
999,4,150,1,1,999,4,150,1,1,206,4,130,3,3,0,0,Unsure,Dragon,Durahan,21
999,4,150,1,1,999,4,150,1,1,439,5,160,1,1,0,0,Unsure,Durahan,Metalner,10
999,4,150,1,1,999,4,150,1,1,424,5,180,1,1,0,0,Unsure,Durahan,Durahan,6
999,4,150,1,1,999,4,150,1,1,211,3,110,4,4,0,0,Unsure,Dragon,Dragon,6
999,4,150,1,1,999,3,110,4,4,227,4,150,1,1,1,0,Up to You,Durahan,Phoenix,24
999,4,150,1,1,999,3,110,4,4,247,5,170,1,1,0,0,Up to You,Durahan,Golem,23
999,4,150,1,1,999,3,110,4,4,270,5,180,1,1,0,0,Up to You,Durahan,Durahan,11
999,4,150,1,1,999,3,110,4,4,257,5,180,2,2,0,0,Up to You,Golem,Durahan,23
999,4,150,1,1,999,3,110,4,4,247,5,170,1,1,0,0,Up to You,Durahan,Golem,23
999,4,150,1,1,999,3,100,5,5,190,2,100,4,4,0,0,Not Good,Suezo,Suezo,13
999,4,150,1,1,999,3,100,5,5,214,4,150,1,1,1,0,Not Good,Durahan,Phoenix,36
999,4,150,1,1,999,3,100,5,5,214,4,150,1,1,1,0,Not Good,Durahan,Phoenix,36
999,4,150,1,1,999,3,100,5,5,177,3,100,5,5,0,1,Not Good,Naga,Suezo,21
999,4,150,1,1,999,3,100,5,5,257,5,180,1,1,0,0,Not Good,Durahan,Durahan,16
999,4,150,1,1,999,4,150,1,1,460,5,160,1,1,0,0,Great,Durahan,Arrowhead,22
999,4,150,1,1,999,4,150,1,1,453,5,180,1,1,0,0,Great,Durahan,Durahan,8
999,4,150,1,1,999,4,150,1,1,470,5,170,1,1,0,0,Great,Arrowhead,Durahan,27
999,4,150,1,1,999,4,150,1,1,459,5,170,1,1,0,0,Great,Arrowhead,Durahan,27
999,4,150,1,1,999,4,150,1,1,567,5,170,1,1,0,0,Great,Arrowhead,Arrowhead,8
999,4,150,1,1,999,4,150,1,1,248,5,160,2,2,0,0,Great,Golem,Golem,8
999,4,150,1,1,999,4,150,1,1,547,4,150,1,1,0,1,Great,Golem,Joker,27
999,4,150,1,1,999,4,150,1,1,537,4,150,1,1,0,1,Great,Golem,Joker,27
999,4,150,1,1,999,4,150,1,1,408,5,200,1,1,0,0,Great,Golem,Arrowhead,27
999,4,150,1,1,999,4,150,1,1,362,5,190,1,1,0,0,Great,Arrowhead,Golem,16
999,4,150,1,1,999,4,150,1,1,479,5,220,1,1,0,0,Fine,Monol,Monol,15
999,4,150,1,1,999,4,150,1,1,348,4,140,1,2,0,0,Fine,Jell,Jell,18
999,4,150,1,1,999,4,150,1,1,378,5,170,1,1,0,0,Fine,Arrowhead,Arrowhead,15
999,4,150,1,1,999,4,150,1,1,384,4,150,1,1,1,0,Fine,Arrowhead,Joker,26
999,4,150,1,1,999,4,150,1,1,409,4,150,1,2,0,1,Fine,Jell,Monol,26
999,4,150,1,1,999,2,90,5,5,168,2,90,5,5,0,1,Good,Worm,Suezo,20
999,4,150,1,1,999,2,90,5,5,261,5,170,1,1,0,0,Good,Arrowhead,Arrowhead,12
999,4,150,1,1,999,2,90,5,5,191,2,100,4,4,0,0,Good,Suezo,Suezo,12
999,4,150,1,1,999,2,90,5,5,228,4,150,1,1,1,0,Good,Arrowhead,Joker,21
999,4,150,1,1,999,2,90,5,5,261,5,170,1,1,0,0,Good,Arrowhead,Arrowhead,12
999,4,150,1,1,999,1,60,6,6,161,1,70,6,6,0,0,Up to You,Tiger,Tiger,13
999,4,150,1,1,999,1,60,6,6,228,4,150,1,1,1,0,Up to You,Arrowhead,Joker,20
999,4,150,1,1,999,1,60,6,6,138,1,60,6,6,0,1,Up to You,Tiger,Pixie,20
999,4,150,1,1,999,1,60,6,6,228,4,150,1,1,1,0,Up to You,Arrowhead,Joker,20
999,4,150,1,1,999,1,60,6,6,138,1,60,6,6,0,0,Up to You,Pixie,Joker,17
999,4,150,1,1,999,1,50,6,6,229,4,150,1,1,1,0,Not Good,Arrowhead,Joker,24
999,4,150,1,1,999,1,50,6,6,149,1,70,5,6,0,0,Not Good,Hopper,Hopper,16
999,4,150,1,1,999,1,50,6,6,262,5,170,1,1,0,0,Not Good,Arrowhead,Arrowhead,14
999,4,150,1,1,999,1,50,6,6,229,4,150,1,1,1,0,Not Good,Arrowhead,Joker,24
999,4,150,1,1,999,1,50,6,6,139,1,60,5,6,0,0,Not Good,Hopper,Joker,23
999,4,150,1,1,999,4,150,1,1,193,4,130,3,3,0,0,Unsure,Dragon,Arrowhead,33
999,4,150,1,1,999,4,150,1,1,375,4,150,1,1,1,0,Unsure,Arrowhead,Joker,14
999,4,150,1,1,999,4,150,1,1,198,3,110,4,3,0,0,Unsure,Dragon,Dragon,11
999,4,150,1,1,999,4,150,1,1,186,3,110,4,4,0,0,Unsure,Dragon,Joker,17
999,4,150,1,1,999,4,150,1,1,193,4,130,3,3,0,0,Unsure,Dragon,Arrowhead,33
999,4,150,1,1,999,3,110,4,4,267,5,190,1,1,0,0,Up to You,Arrowhead,Golem,16
999,4,150,1,1,999,3,110,4,4,277,5,200,1,1,0,0,Up to You,Golem,Arrowhead,25
999,4,150,1,1,999,3,110,4,4,240,4,150,1,1,0,0,Up to You,Golem,Joker,13
999,4,150,1,1,999,3,110,4,4,260,5,170,1,1,0,0,Up to You,Arrowhead,Arrowhead,9
999,4,150,1,1,999,3,110,4,4,250,5,160,2,2,0,0,Up to You,Golem,Golem,14
999,4,150,1,1,999,3,100,5,5,177,3,100,5,5,0,1,Not Good,Naga,Suezo,20
999,4,150,1,1,999,3,100,5,5,190,2,100,4,4,0,0,Not Good,Suezo,Suezo,12
999,4,150,1,1,999,3,100,5,5,227,4,150,1,1,1,0,Not Good,Arrowhead,Joker,21
999,4,150,1,1,999,3,100,5,5,220,3,130,3,3,0,0,Not Good,Naga,Naga,14
999,4,150,1,1,999,3,100,5,5,260,5,170,1,1,0,0,Not Good,Arrowhead,Arrowhead,12
999,4,150,1,1,999,4,150,1,1,248,5,160,2,2,0,0,Great,Golem,Golem,8
999,4,150,1,1,999,4,150,1,1,541,4,150,1,1,1,0,Great,Golem,Joker,22
999,4,150,1,1,999,4,150,1,1,631,4,150,1,2,0,1,Great,Durahan,Phoenix,6
999,4,150,1,1,999,4,150,1,1,243,5,180,2,2,0,0,Great,Golem,Durahan,43
999,4,150,1,1,999,4,150,1,1,231,4,130,3,4,0,0,Great,Durahan,Joker,6
999,4,150,1,1,999,4,150,1,1,464,4,150,1,2,1,0,Great,Golem,Joker,39
999,4,150,1,1,999,4,150,1,1,464,4,150,1,2,1,0,Great,Golem,Joker,39
999,4,150,1,1,999,4,150,1,1,399,5,200,1,1,0,0,Great,Golem,Arrowhead,39
999,4,150,1,1,999,4,150,1,1,399,5,200,1,1,0,0,Great,Golem,Arrowhead,39
999,4,150,1,1,999,4,150,1,1,472,4,150,1,1,1,0,Great,Golem,Joker,39
999,4,150,1,1,999,4,150,1,1,338,5,170,1,1,0,0,Fine,Golem,Monol,17
999,4,150,1,1,999,4,150,1,1,411,5,220,1,1,0,0,Fine,Golem,Jell,34
999,4,150,1,1,999,4,150,1,1,478,5,200,1,1,0,0,Fine,Monol,Golem,5
999,4,150,1,1,999,4,150,1,1,409,4,150,1,1,1,0,Fine,Golem,Joker,17
999,4,150,1,1,999,4,150,1,1,436,4,140,1,2,0,0,Fine,Jell,Golem,10
999,4,150,1,1,999,2,90,5,5,204,3,100,4,4,0,0,Good,Suezo,Golem,5
999,4,150,1,1,999,2,90,5,5,217,2,100,4,4,0,0,Good,Suezo,Suezo,3
999,4,150,1,1,999,2,90,5,5,264,5,160,2,2,0,0,Good,Golem,Golem,6
999,4,150,1,1,999,2,90,5,5,195,4,130,3,3,0,0,Good,Golem,Worm,34
999,4,150,1,1,999,2,90,5,5,201,3,110,4,4,0,0,Good,Worm,Golem,10
999,4,150,1,1,999,1,60,6,6,198,3,120,3,3,0,0,Up to You,Golem,Pixie,15
999,4,150,1,1,999,1,60,6,6,187,1,70,6,6,0,0,Up to You,Tiger,Tiger,3
999,4,150,1,1,999,1,60,6,6,165,3,100,5,5,0,0,Up to You,Golem,Tiger,31
999,4,150,1,1,999,1,60,6,6,164,1,60,6,6,0,0,Up to You,Pixie,Joker,4
999,4,150,1,1,999,1,60,6,6,221,3,130,2,2,0,0,Up to You,Pixie,Golem,8
999,4,150,1,1,999,1,50,6,6,142,1,50,6,6,0,1,Not Good,Hopper,Bajarl,10
999,4,150,1,1,999,1,50,6,6,216,4,150,1,1,1,0,Not Good,Golem,Joker,32
999,4,150,1,1,999,1,50,6,6,196,4,130,2,2,0,0,Not Good,Golem,Bajarl,31
999,4,150,1,1,999,1,50,6,6,216,4,150,1,1,1,0,Not Good,Golem,Joker,32
999,4,150,1,1,999,1,50,6,6,142,1,50,6,6,0,1,Not Good,Hopper,Bajarl,10
999,4,150,1,1,999,4,150,1,1,213,4,150,2,2,0,0,Unsure,Golem,Dragon,32
999,4,150,1,1,999,4,150,1,1,428,4,150,1,1,0,1,Unsure,Dragon,Metalner,6
999,4,150,1,1,999,4,150,1,1,383,5,200,1,1,0,0,Unsure,Golem,Metalner,17
999,4,150,1,1,999,4,150,1,1,213,4,150,2,2,0,0,Unsure,Golem,Dragon,32
999,4,150,1,1,999,4,150,1,1,379,4,150,1,2,1,0,Unsure,Golem,Joker,17
999,4,150,1,1,999,3,110,4,4,211,5,160,2,2,0,0,Up to You,Golem,Golem,59
999,4,150,1,1,999,3,110,4,4,213,3,110,4,4,0,1,Up to You,Ducken,Golem,4
999,4,150,1,1,999,3,110,4,4,214,4,150,1,1,1,0,Up to You,Golem,Joker,35
999,4,150,1,1,999,3,110,4,4,214,4,150,1,1,1,0,Up to You,Golem,Joker,35
999,4,150,1,1,999,3,110,4,4,211,5,160,2,2,0,0,Up to You,Golem,Golem,59
999,4,150,1,1,999,3,100,5,5,230,4,140,2,2,0,0,Not Good,Naga,Golem,10
999,4,150,1,1,999,3,100,5,5,227,4,150,1,1,0,0,Not Good,Golem,Suezo,17
999,4,150,1,1,999,3,100,5,5,214,4,150,2,2,0,0,Not Good,Golem,Naga,34
999,4,150,1,1,999,3,100,5,5,227,4,150,1,1,1,0,Not Good,Golem,Joker,17
999,4,150,1,1,999,3,100,5,5,214,4,150,2,2,0,0,Not Good,Golem,Naga,34
999,4,150,1,1,999,4,150,1,1,362,4,150,1,1,1,0,Fine,Jell,Monol,39
999,4,150,1,1,999,4,150,1,1,474,5,220,1,1,0,0,Fine,Monol,Monol,15
999,4,150,1,1,999,4,150,1,1,441,5,180,1,1,0,0,Fine,Durahan,Durahan,12
999,4,150,1,1,999,4,150,1,1,400,4,150,1,1,1,0,Fine,Jell,Monol,39
999,4,150,1,1,999,4,150,1,1,435,4,150,1,1,0,1,Fine,Durahan,Phoenix,17
999,4,150,1,1,999,4,150,1,1,431,5,170,1,1,0,0,Fine,Arrowhead,Arrowhead,9
999,4,150,1,1,999,4,150,1,1,359,4,140,1,1,0,0,Fine,Jell,Jell,19
999,4,150,1,1,999,4,150,1,1,413,5,170,1,1,0,0,Fine,Arrowhead,Arrowhead,9
999,4,150,1,1,999,4,150,1,1,362,4,150,1,1,1,0,Fine,Jell,Monol,44
999,4,150,1,1,999,4,150,1,1,434,4,150,1,1,0,1,Fine,Arrowhead,Joker,11
999,4,150,1,1,999,4,150,1,1,458,4,150,1,1,1,0,Fine,Jell,Monol,12
999,4,150,1,1,999,4,150,1,1,419,4,140,1,1,0,0,Fine,Jell,Golem,22
999,4,150,1,1,999,4,150,1,1,500,4,150,1,1,0,1,Fine,Golem,Joker,10
999,4,150,1,1,999,4,150,1,1,395,5,170,1,1,0,0,Fine,Golem,Monol,10
999,4,150,1,1,999,4,150,1,1,443,5,220,1,1,0,0,Fine,Golem,Jell,19
999,4,150,1,1,999,2,90,5,5,244,4,140,2,2,0,0,Unsure,Monol,Suezo,5
999,4,150,1,1,999,2,90,5,5,241,4,150,1,2,1,0,Unsure,Jell,Monol,11
999,4,150,1,1,999,2,90,5,5,244,4,140,2,2,0,0,Unsure,Monol,Suezo,5
999,4,150,1,1,999,2,90,5,5,198,3,120,3,4,0,0,Unsure,Jell,Worm,21
999,4,150,1,1,999,2,90,5,5,191,3,100,5,5,0,0,Unsure,Worm,Jell,10
999,4,150,1,1,999,1,60,6,6,224,3,120,4,4,0,0,Unsure,Tiger,Monol,5
999,4,150,1,1,999,1,60,6,6,171,2,80,5,5,0,0,Unsure,Tiger,Jell,10
999,4,150,1,1,999,1,60,6,6,187,1,70,6,6,0,0,Unsure,Tiger,Tiger,3
999,4,150,1,1,999,1,60,6,6,234,3,130,2,2,0,0,Unsure,Pixie,Monol,4
999,4,150,1,1,999,1,60,6,6,221,3,130,1,1,0,0,Unsure,Monol,Tiger,10
999,4,150,1,1,999,1,50,6,6,129,1,50,6,6,0,1,Up to You,Hopper,Bajarl,19
999,4,150,1,1,999,1,50,6,6,216,4,150,1,1,1,0,Up to You,Jell,Monol,38
999,4,150,1,1,999,1,50,6,6,312,5,220,1,1,0,0,Up to You,Monol,Monol,14
999,4,150,1,1,999,1,50,6,6,129,1,50,6,6,0,1,Up to You,Hopper,Bajarl,19
999,4,150,1,1,999,1,50,6,6,216,4,150,1,1,1,0,Up to You,Jell,Monol,38
999,4,150,1,1,999,4,150,1,1,206,4,130,3,3,0,0,Not Good,Dragon,Monol,18
999,4,150,1,1,999,4,150,1,1,318,4,150,1,1,0,1,Not Good,Dragon,Metalner,18
999,4,150,1,1,999,4,150,1,1,343,4,150,1,1,1,0,Not Good,Jell,Monol,29
999,4,150,1,1,999,4,150,1,1,353,4,140,1,1,0,0,Not Good,Jell,Jell,13
999,4,150,1,1,999,4,150,1,1,318,4,150,1,1,0,1,Not Good,Dragon,Metalner,18
999,4,150,1,1,999,3,110,4,4,227,4,150,1,1,1,0,Up to You,Jell,Monol,19
999,4,150,1,1,999,3,110,4,4,226,3,110,4,4,0,1,Up to You,Ducken,Golem,2
999,4,150,1,1,999,3,110,4,4,217,4,140,1,1,0,0,Up to You,Jell,Golem,19
999,4,150,1,1,999,3,110,4,4,323,5,220,1,1,0,0,Up to You,Monol,Monol,7
999,4,150,1,1,999,3,110,4,4,250,5,160,2,2,0,0,Up to You,Golem,Golem,9
999,4,150,1,1,999,3,100,5,5,220,3,130,2,2,0,0,Not Good,Naga,Jell,10
999,4,150,1,1,999,3,100,5,5,217,4,140,1,1,0,0,Not Good,Jell,Naga,21
999,4,150,1,1,999,3,100,5,5,210,3,120,3,3,0,0,Not Good,Jell,Suezo,11
999,4,150,1,1,999,3,100,5,5,226,3,110,3,3,0,0,Not Good,Suezo,Monol,3
999,4,150,1,1,999,3,100,5,5,240,4,150,1,1,1,0,Not Good,Jell,Monol,11
999,2,90,5,5,999,4,150,1,1,156,2,90,5,5,1,0,Good,Worm,Suezo,39
999,2,90,5,5,999,4,150,1,1,179,2,100,4,4,0,0,Good,Suezo,Suezo,15
999,2,90,5,5,999,4,150,1,1,156,2,90,5,5,1,0,Good,Worm,Suezo,39
999,2,90,5,5,999,4,150,1,1,169,2,90,5,5,0,0,Good,Worm,Worm,17
999,2,90,5,5,999,4,150,1,1,229,4,150,1,4,0,1,Good,Durahan,Phoenix,17
999,2,90,5,5,999,4,150,1,1,156,2,90,5,5,1,0,Good,Worm,Suezo,40
999,2,90,5,5,999,4,150,1,1,156,2,90,5,5,1,0,Good,Worm,Suezo,40
999,2,90,5,5,999,4,150,1,1,243,4,150,1,1,0,1,Good,Arrowhead,Joker,10
999,2,90,5,5,999,4,150,1,1,169,2,90,5,5,0,0,Good,Worm,Worm,17
999,2,90,5,5,999,4,150,1,1,179,2,100,4,4,0,0,Good,Suezo,Suezo,15
999,2,90,5,5,999,4,150,1,1,243,4,150,1,4,0,1,Good,Golem,Joker,10
999,2,90,5,5,999,4,150,1,1,189,3,110,4,4,0,0,Good,Worm,Golem,22
999,2,90,5,5,999,4,150,1,1,209,4,130,3,3,0,0,Good,Golem,Worm,19
999,2,90,5,5,999,4,150,1,1,193,3,100,4,4,0,0,Good,Suezo,Golem,12
999,2,90,5,5,999,4,150,1,1,193,3,100,4,4,0,0,Good,Suezo,Golem,12
999,2,90,5,5,999,4,150,1,1,226,3,120,3,3,0,0,Unsure,Jell,Suezo,5
999,2,90,5,5,999,4,150,1,1,339,5,220,1,1,0,0,Unsure,Monol,Monol,3
999,2,90,5,5,999,4,150,1,1,213,3,120,3,4,0,0,Unsure,Jell,Worm,10
999,2,90,5,5,999,4,150,1,1,196,2,90,5,5,0,0,Unsure,Worm,Worm,4
999,2,90,5,5,999,4,150,1,1,183,3,90,5,5,0,0,Unsure,Worm,Monol,11
999,2,90,5,5,999,1,60,6,6,199,2,90,5,5,0,0,Up to You,Worm,Worm,4
999,2,90,5,5,999,1,60,6,6,145,1,50,6,6,0,0,Up to You,Tiger,Worm,10
999,2,90,5,5,999,1,60,6,6,162,2,80,6,6,0,0,Up to You,Worm,Tiger,18
999,2,90,5,5,999,1,60,6,6,169,1,60,6,6,0,1,Up to You,Tiger,Pixie,5
999,2,90,5,5,999,1,60,6,6,155,1,60,6,6,0,0,Up to You,Pixie,Worm,8
999,2,90,5,5,999,1,50,6,6,196,2,100,4,4,0,0,Up to You,Suezo,Suezo,12
999,2,90,5,5,999,1,50,6,6,132,1,50,6,6,0,1,Up to You,Hopper,Bajarl,16
999,2,90,5,5,999,1,50,6,6,159,2,90,5,5,1,0,Up to You,Worm,Suezo,32
999,2,90,5,5,999,1,50,6,6,122,1,40,6,6,0,0,Up to You,Hopper,Suezo,16
999,2,90,5,5,999,1,50,6,6,166,1,70,5,6,0,0,Up to You,Hopper,Hopper,11
999,2,90,5,5,999,4,150,1,1,156,2,90,5,5,1,0,Not Good,Worm,Suezo,36
999,2,90,5,5,999,4,150,1,1,193,2,100,4,4,0,0,Not Good,Suezo,Suezo,14
999,2,90,5,5,999,4,150,1,1,203,3,110,4,4,0,0,Not Good,Dragon,Dragon,14
999,2,90,5,5,999,4,150,1,1,156,2,90,5,5,1,0,Not Good,Worm,Suezo,36
999,2,90,5,5,999,4,150,1,1,229,4,150,1,2,0,1,Not Good,Dragon,Metalner,21
999,2,90,5,5,999,3,110,4,4,171,2,90,5,5,1,0,Up to You,Worm,Suezo,19
999,2,90,5,5,999,3,110,4,4,254,5,160,2,2,0,0,Up to You,Golem,Golem,9
999,2,90,5,5,999,3,110,4,4,231,3,110,4,4,0,1,Up to You,Ducken,Golem,2
999,2,90,5,5,999,3,110,4,4,191,3,110,4,4,0,0,Up to You,Worm,Golem,18
999,2,90,5,5,999,3,110,4,4,244,4,150,1,1,0,0,Up to You,Golem,Suezo,8
999,2,90,5,5,999,3,100,5,5,345,2,90,5,4,0,0,Unsure,Worm,Naga,21
999,2,90,5,5,999,3,100,5,5,349,2,90,5,5,0,0,Unsure,Suezo,Naga,10
999,2,90,5,5,999,3,100,5,5,318,2,90,5,5,1,0,Unsure,Worm,Suezo,21
999,2,90,5,5,999,3,100,5,5,181,2,100,4,4,0,0,Unsure,Suezo,Suezo,16
999,2,90,5,5,999,3,100,5,5,447,2,100,5,4,0,0,Unsure,Suezo,Worm,5
999,1,60,6,6,999,4,150,1,1,141,1,60,6,6,1,0,Up to You,Tiger,Pixie,19
999,1,60,6,6,999,4,150,1,1,198,3,130,3,3,0,0,Up to You,Pixie,Durahan,30
999,1,60,6,6,999,4,150,1,1,258,4,150,1,1,0,1,Up to You,Durahan,Phoenix,7
999,1,60,6,6,999,4,150,1,1,181,3,100,5,5,0,0,Up to You,Durahan,Tiger,15
999,1,60,6,6,999,4,150,1,1,155,1,60,5,5,0,0,Up to You,Pixie,Pixie,10
999,1,60,6,6,999,4,150,1,1,141,1,60,6,6,0,0,Up to You,Pixie,Joker,26
