Main_Stat,Main_Growth,Main_Base,Main_Base_Rank,Main_True_Rank,Sub_Stat,Sub_Growth,Sub_Base,Sub_Base_Rank,Sub_True_Rank,Result_Stat,Result_Growth,Result_Base,Result_Base_Rank,Result_True_Rank,Main_Result,Sub_Result,Type,Main,Sub,Rarity
907,3,80,4,2,999,3,50,3,3,128,3,50,3,4,0,1,Unsure,Metalner,Metalner,22
907,3,80,4,2,999,3,50,3,3,132,3,80,4,3,1,0,Unsure,Niton,Metalner,69
907,3,80,4,2,999,3,50,3,3,132,3,80,4,3,1,0,Unsure,Niton,Metalner,69
907,3,80,4,2,999,3,100,5,5,188,3,100,5,5,0,1,Unsure,Durahan,Joker,11
907,3,80,4,2,999,3,100,5,5,153,3,90,4,3,0,0,Unsure,Niton,Durahan,35
907,3,80,4,2,999,3,100,5,5,188,3,100,5,5,0,1,Unsure,Durahan,Joker,11
907,3,80,4,2,999,3,100,5,5,178,3,90,4,4,0,0,Unsure,Durahan,Metalner,11
800,3,100,5,5,800,3,100,5,5,305,3,100,5,3,0,0,Great,Durahan,Joker,18
800,3,100,5,5,800,3,100,5,5,203,3,130,2,4,0,0,Great,Arrowhead,Durahan,11
800,3,100,5,5,800,3,100,5,5,172,3,120,3,4,0,0,Great,Durahan,Arrowhead,36
800,3,100,5,5,800,3,100,5,5,203,3,130,2,4,0,0,Great,Arrowhead,Durahan,11
800,3,100,5,5,800,3,100,5,5,431,3,100,5,4,1,0,Great,Durahan,Phoenix,18
800,3,100,5,5,999,3,100,5,5,191,3,100,4,4,0,0,Great,Golem,Golem,7
800,3,100,5,5,999,3,100,5,5,491,3,100,5,5,1,0,Great,Durahan,Phoenix,12
800,3,100,5,5,999,3,100,5,5,188,3,120,3,3,0,0,Great,Durahan,Golem,25
800,3,100,5,5,999,3,100,5,5,517,3,100,5,5,0,1,Great,Golem,Joker,12
800,3,100,5,5,999,3,100,5,5,178,3,110,3,3,0,0,Great,Golem,Durahan,25
800,3,100,5,5,999,3,100,4,4,168,3,100,4,4,0,1,Fine,Jell,Monol,21
800,3,100,5,5,999,3,100,4,4,168,3,100,4,4,0,1,Fine,Jell,Monol,21
800,3,100,5,5,999,3,100,4,4,157,3,100,5,5,1,0,Fine,Durahan,Phoenix,36
800,3,100,5,5,999,3,100,4,4,157,3,100,5,5,1,0,Fine,Durahan,Phoenix,36
800,3,100,5,5,999,3,100,4,4,168,3,100,4,4,0,0,Fine,Durahan,Durahan,16
800,3,100,5,5,999,4,150,1,1,217,4,150,1,4,0,1,Good,Worm,Suezo,21
800,3,100,5,5,999,4,150,1,1,156,3,100,5,6,1,0,Good,Durahan,Phoenix,36
800,3,100,5,5,999,4,150,1,1,158,2,80,5,6,0,0,Good,Suezo,Suezo,13
800,3,100,5,5,999,4,150,1,1,217,4,150,1,4,0,1,Good,Worm,Suezo,21
800,3,100,5,5,999,4,150,1,1,217,4,150,1,4,0,1,Good,Worm,Suezo,21
800,3,100,5,5,999,2,90,4,4,199,3,130,2,2,0,0,Up to You,Durahan,Tiger,29
800,3,100,5,5,999,2,90,4,4,180,3,100,5,5,1,0,Up to You,Durahan,Phoenix,14
800,3,100,5,5,999,2,90,4,4,170,2,90,6,6,0,0,Up to You,Durahan,Pixie,14
800,3,100,5,5,999,2,90,4,4,172,2,80,5,5,0,0,Up to You,Tiger,Tiger,6
800,3,100,5,5,999,2,90,4,4,160,2,80,6,6,0,0,Up to You,Pixie,Durahan,14
800,3,100,5,5,999,2,60,5,5,228,2,60,5,5,0,1,Not Good,Hopper,Bajarl,25
800,3,100,5,5,999,2,60,5,5,236,3,100,5,3,1,0,Not Good,Durahan,Phoenix,41
800,3,100,5,5,999,2,60,5,5,251,3,100,5,3,1,0,Not Good,Durahan,Phoenix,41
800,3,100,5,5,999,2,60,5,5,218,2,60,5,5,0,1,Not Good,Hopper,Bajarl,25
800,3,100,5,5,999,2,60,5,5,240,3,100,5,3,1,0,Not Good,Durahan,Phoenix,41
800,3,100,5,5,300,3,70,6,6,156,3,100,5,5,1,0,Unsure,Durahan,Phoenix,14
800,3,100,5,5,300,3,70,6,6,148,3,100,5,5,0,0,Unsure,Dragon,Durahan,21
800,3,100,5,5,300,3,70,6,6,146,3,90,4,4,0,0,Unsure,Durahan,Metalner,10
800,3,100,5,5,300,3,70,6,6,164,3,100,4,5,0,0,Unsure,Durahan,Durahan,6
800,3,100,5,5,300,3,70,6,6,164,3,100,5,5,0,0,Unsure,Dragon,Dragon,6
800,3,100,5,5,999,3,70,6,6,169,3,100,5,5,1,0,Up to You,Durahan,Phoenix,24
800,3,100,5,5,999,3,70,6,6,189,3,120,3,3,0,0,Up to You,Durahan,Golem,23
800,3,100,5,5,999,3,70,6,6,181,3,100,4,4,0,0,Up to You,Durahan,Durahan,11
800,3,100,5,5,999,3,70,6,6,179,3,110,3,3,0,0,Up to You,Golem,Durahan,23
800,3,100,5,5,999,3,70,6,6,189,3,120,3,3,0,0,Up to You,Durahan,Golem,23
800,3,100,5,5,999,3,120,3,3,159,2,80,5,6,0,0,Not Good,Suezo,Suezo,13
800,3,100,5,5,999,3,120,3,3,156,3,100,5,5,1,0,Not Good,Durahan,Phoenix,36
800,3,100,5,5,999,3,120,3,3,156,3,100,5,5,1,0,Not Good,Durahan,Phoenix,36
800,3,100,5,5,999,3,120,3,3,187,3,120,3,4,0,1,Not Good,Naga,Suezo,21
800,3,100,5,5,999,3,120,3,3,167,3,100,4,4,0,0,Not Good,Durahan,Durahan,16
800,3,100,5,5,800,3,100,5,5,183,3,120,3,4,0,0,Great,Durahan,Arrowhead,22
800,3,100,5,5,800,3,100,5,5,173,3,100,4,3,0,0,Great,Durahan,Durahan,8
800,3,100,5,5,800,3,100,5,5,193,3,130,2,4,0,0,Great,Arrowhead,Durahan,27
800,3,100,5,5,800,3,100,5,5,193,3,130,2,4,0,0,Great,Arrowhead,Durahan,27
800,3,100,5,5,800,3,100,5,5,193,3,120,2,4,0,0,Great,Arrowhead,Arrowhead,8
800,3,100,5,5,999,3,100,5,5,179,3,100,4,4,0,0,Great,Golem,Golem,8
800,3,100,5,5,999,3,100,5,5,444,3,100,5,4,0,1,Great,Golem,Joker,27
800,3,100,5,5,999,3,100,5,5,435,3,100,5,4,0,1,Great,Golem,Joker,27
800,3,100,5,5,999,3,100,5,5,188,3,120,3,3,0,0,Great,Golem,Arrowhead,27
800,3,100,5,5,999,3,100,5,5,188,3,120,3,3,0,0,Great,Arrowhead,Golem,16
800,3,100,5,5,999,3,100,4,4,178,2,110,4,4,0,0,Fine,Monol,Monol,15
800,3,100,5,5,999,3,100,4,4,168,3,100,5,4,0,0,Fine,Jell,Jell,18
800,3,100,5,5,999,3,100,4,4,188,3,120,2,2,0,0,Fine,Arrowhead,Arrowhead,15
800,3,100,5,5,999,3,100,4,4,168,3,100,5,5,1,0,Fine,Arrowhead,Joker,26
800,3,100,5,5,999,3,100,4,4,168,3,100,4,4,0,1,Fine,Jell,Monol,26
800,3,100,5,5,999,4,150,1,1,217,4,150,1,4,0,1,Good,Worm,Suezo,20
800,3,100,5,5,999,4,150,1,1,198,3,120,2,4,0,0,Good,Arrowhead,Arrowhead,12
800,3,100,5,5,999,4,150,1,1,158,2,80,5,6,0,0,Good,Suezo,Suezo,12
800,3,100,5,5,999,4,150,1,1,167,3,100,5,5,1,0,Good,Arrowhead,Joker,21
800,3,100,5,5,999,4,150,1,1,198,3,120,2,4,0,0,Good,Arrowhead,Arrowhead,12
800,3,100,5,5,999,2,90,4,4,160,2,80,5,5,0,0,Up to You,Tiger,Tiger,13
800,3,100,5,5,999,2,90,4,4,169,3,100,5,5,1,0,Up to You,Arrowhead,Joker,20
800,3,100,5,5,999,2,90,4,4,159,2,90,4,4,0,1,Up to You,Tiger,Pixie,20
800,3,100,5,5,999,2,90,4,4,169,3,100,5,5,1,0,Up to You,Arrowhead,Joker,20
800,3,100,5,5,999,2,90,4,4,139,2,70,5,5,0,0,Up to You,Pixie,Joker,17
800,3,100,5,5,999,2,60,5,5,268,3,100,5,3,1,0,Not Good,Arrowhead,Joker,24
800,3,100,5,5,999,2,60,5,5,204,2,60,6,5,0,0,Not Good,Hopper,Hopper,16
800,3,100,5,5,999,2,60,5,5,201,3,120,2,2,0,0,Not Good,Arrowhead,Arrowhead,14
800,3,100,5,5,999,2,60,5,5,263,3,100,5,3,1,0,Not Good,Arrowhead,Joker,24
800,3,100,5,5,999,2,60,5,5,214,2,70,6,5,0,0,Not Good,Hopper,Joker,23
800,3,100,5,5,300,3,70,6,6,140,3,100,5,5,0,0,Unsure,Dragon,Arrowhead,33
800,3,100,5,5,300,3,70,6,6,156,3,100,5,5,1,0,Unsure,Arrowhead,Joker,14
800,3,100,5,5,300,3,70,6,6,156,3,100,5,5,0,0,Unsure,Dragon,Dragon,11
800,3,100,5,5,300,3,70,6,6,148,3,100,5,5,0,0,Unsure,Dragon,Joker,17
800,3,100,5,5,300,3,70,6,6,140,3,100,5,5,0,0,Unsure,Dragon,Arrowhead,33
800,3,100,5,5,999,3,70,6,6,189,3,120,3,3,0,0,Up to You,Arrowhead,Golem,16
800,3,100,5,5,999,3,70,6,6,189,3,120,3,3,0,0,Up to You,Golem,Arrowhead,25
800,3,100,5,5,999,3,70,6,6,181,3,100,5,4,0,0,Up to You,Golem,Joker,13
800,3,100,5,5,999,3,70,6,6,201,3,120,2,2,0,0,Up to You,Arrowhead,Arrowhead,9
800,3,100,5,5,999,3,70,6,6,181,3,100,4,4,0,0,Up to You,Golem,Golem,14
800,3,100,5,5,999,3,120,3,3,187,3,120,3,4,0,1,Not Good,Naga,Suezo,20
800,3,100,5,5,999,3,120,3,3,159,2,80,5,6,0,0,Not Good,Suezo,Suezo,12
800,3,100,5,5,999,3,120,3,3,167,3,100,5,5,1,0,Not Good,Arrowhead,Joker,21
800,3,100,5,5,999,3,120,3,3,199,3,120,4,4,0,0,Not Good,Naga,Naga,14
800,3,100,5,5,999,3,120,3,3,199,3,120,2,2,0,0,Not Good,Arrowhead,Arrowhead,12
999,3,100,5,5,800,3,100,5,5,186,3,100,4,4,0,0,Great,Golem,Golem,8
999,3,100,5,5,800,3,100,5,5,454,3,100,5,5,1,0,Great,Golem,Joker,22
999,3,100,5,5,800,3,100,5,5,572,3,100,5,5,0,1,Great,Durahan,Phoenix,6
999,3,100,5,5,800,3,100,5,5,172,3,110,3,3,0,0,Great,Golem,Durahan,43
999,3,100,5,5,800,3,100,5,5,405,3,100,5,1,0,0,Great,Durahan,Joker,6
999,3,100,5,5,800,3,100,5,5,428,3,100,5,4,1,0,Great,Golem,Joker,39
999,3,100,5,5,800,3,100,5,5,412,3,100,5,4,1,0,Great,Golem,Joker,39
999,3,100,5,5,800,3,100,5,5,182,3,120,3,3,0,0,Great,Golem,Arrowhead,39
999,3,100,5,5,800,3,100,5,5,182,3,120,3,3,0,0,Great,Golem,Arrowhead,39
999,3,100,5,5,800,3,100,5,5,428,3,100,5,4,1,0,Great,Golem,Joker,39
999,3,100,5,5,999,3,100,4,4,210,3,130,3,3,0,0,Fine,Golem,Monol,17
999,3,100,5,5,999,3,100,4,4,187,3,120,3,3,0,0,Fine,Golem,Jell,34
999,3,100,5,5,999,3,100,4,4,197,2,90,5,5,0,0,Fine,Monol,Golem,5
999,3,100,5,5,999,3,100,4,4,180,3,100,5,5,1,0,Fine,Golem,Joker,17
999,3,100,5,5,999,3,100,4,4,193,3,100,5,6,0,0,Fine,Jell,Golem,10
999,3,100,5,5,999,4,150,1,1,185,2,80,6,6,0,0,Good,Suezo,Golem,5
999,3,100,5,5,999,4,150,1,1,198,2,80,5,6,0,0,Good,Suezo,Suezo,3
999,3,100,5,5,999,4,150,1,1,205,3,100,4,4,0,0,Good,Golem,Golem,6
999,3,100,5,5,999,4,150,1,1,216,4,150,2,2,0,0,Good,Golem,Worm,34
999,3,100,5,5,999,4,150,1,1,232,4,140,2,2,0,0,Good,Worm,Golem,10
999,3,100,5,5,999,2,90,4,4,171,2,90,4,4,0,0,Up to You,Golem,Pixie,15
999,3,100,5,5,999,2,90,4,4,201,2,80,5,5,0,0,Up to You,Tiger,Tiger,3
999,3,100,5,5,999,2,90,4,4,187,3,120,3,3,0,0,Up to You,Golem,Tiger,31
999,3,100,5,5,999,2,90,4,4,178,2,70,5,5,0,0,Up to You,Pixie,Joker,4
999,3,100,5,5,999,2,90,4,4,174,2,80,6,6,0,0,Up to You,Pixie,Golem,8
999,3,100,5,5,999,2,60,5,5,257,2,60,5,5,0,1,Not Good,Hopper,Bajarl,10
999,3,100,5,5,999,2,60,5,5,259,3,100,5,4,1,0,Not Good,Golem,Joker,32
999,3,100,5,5,999,2,60,5,5,178,3,110,4,4,0,0,Not Good,Golem,Bajarl,31
999,3,100,5,5,999,2,60,5,5,259,3,100,5,4,1,0,Not Good,Golem,Joker,32
999,3,100,5,5,999,2,60,5,5,308,2,60,5,5,0,1,Not Good,Hopper,Bajarl,10
999,3,100,5,5,300,3,70,6,6,150,3,100,4,4,0,0,Unsure,Golem,Dragon,32
999,3,100,5,5,300,3,70,6,6,150,3,70,6,5,0,1,Unsure,Dragon,Metalner,6
999,3,100,5,5,300,3,70,6,6,150,3,90,5,4,0,0,Unsure,Golem,Metalner,17
999,3,100,5,5,300,3,70,6,6,150,3,100,4,4,0,0,Unsure,Golem,Dragon,32
999,3,100,5,5,300,3,70,6,6,160,3,100,5,5,1,0,Unsure,Golem,Joker,17
999,3,100,5,5,999,3,70,6,6,154,3,100,4,4,0,0,Up to You,Golem,Golem,59
999,3,100,5,5,999,3,70,6,6,178,3,70,6,6,0,1,Up to You,Ducken,Golem,4
999,3,100,5,5,999,3,70,6,6,168,3,100,5,5,1,0,Up to You,Golem,Joker,35
999,3,100,5,5,999,3,70,6,6,168,3,100,5,5,1,0,Up to You,Golem,Joker,35
999,3,100,5,5,999,3,70,6,6,154,3,100,4,4,0,0,Up to You,Golem,Golem,59
999,3,100,5,5,999,3,120,3,3,223,3,130,3,3,0,0,Not Good,Naga,Golem,10
999,3,100,5,5,999,3,120,3,3,189,3,110,4,4,0,0,Not Good,Golem,Suezo,17
999,3,100,5,5,999,3,120,3,3,186,3,120,3,3,0,0,Not Good,Golem,Naga,34
999,3,100,5,5,999,3,120,3,3,179,3,100,5,5,1,0,Not Good,Golem,Joker,17
999,3,100,5,5,999,3,120,3,3,186,3,120,3,3,0,0,Not Good,Golem,Naga,34
999,3,100,4,4,800,3,100,5,5,162,3,100,4,4,1,0,Fine,Jell,Monol,39
999,3,100,4,4,800,3,100,5,5,184,2,110,4,4,0,0,Fine,Monol,Monol,15
999,3,100,4,4,800,3,100,5,5,186,3,100,4,4,0,0,Fine,Durahan,Durahan,12
999,3,100,4,4,800,3,100,5,5,162,3,100,4,4,1,0,Fine,Jell,Monol,39
999,3,100,4,4,800,3,100,5,5,174,3,100,5,6,0,1,Fine,Durahan,Phoenix,17
999,3,100,4,4,800,3,100,5,5,206,3,120,2,2,0,0,Fine,Arrowhead,Arrowhead,9
999,3,100,4,4,800,3,100,5,5,174,3,100,5,4,0,0,Fine,Jell,Jell,19
999,3,100,4,4,800,3,100,5,5,206,3,120,2,2,0,0,Fine,Arrowhead,Arrowhead,9
999,3,100,4,4,800,3,100,5,5,162,3,100,4,4,1,0,Fine,Jell,Monol,44
999,3,100,4,4,800,3,100,5,5,186,3,100,5,5,0,1,Fine,Arrowhead,Joker,11
999,3,100,4,4,999,3,100,5,5,193,3,100,4,5,1,0,Fine,Jell,Monol,12
999,3,100,4,4,999,3,100,5,5,180,3,100,5,6,0,0,Fine,Jell,Golem,22
999,3,100,4,4,999,3,100,5,5,193,3,100,5,5,0,1,Fine,Golem,Joker,10
999,3,100,4,4,999,3,100,5,5,223,3,130,3,3,0,0,Fine,Golem,Monol,10
999,3,100,4,4,999,3,100,5,5,200,3,120,3,3,0,0,Fine,Golem,Jell,19
999,3,100,4,4,999,4,150,1,1,205,2,100,5,5,0,0,Unsure,Monol,Suezo,5
999,3,100,4,4,999,4,150,1,1,192,3,100,4,4,1,0,Unsure,Jell,Monol,11
999,3,100,4,4,999,4,150,1,1,205,2,100,5,5,0,0,Unsure,Monol,Suezo,5
999,3,100,4,4,999,4,150,1,1,189,4,110,4,3,0,0,Unsure,Jell,Worm,21
999,3,100,4,4,999,4,150,1,1,232,4,140,1,1,0,0,Unsure,Worm,Jell,10
999,3,100,4,4,999,2,90,4,4,208,2,100,5,5,0,0,Unsure,Tiger,Monol,5
999,3,100,4,4,999,2,90,4,4,164,2,70,6,6,0,0,Unsure,Tiger,Jell,10
999,3,100,4,4,999,2,90,4,4,201,2,80,5,5,0,0,Unsure,Tiger,Tiger,3
999,3,100,4,4,999,2,90,4,4,158,1,50,6,6,0,0,Unsure,Pixie,Monol,4
999,3,100,4,4,999,2,90,4,4,194,2,100,4,5,0,0,Unsure,Monol,Tiger,10
999,3,100,4,4,999,2,60,5,5,141,2,60,5,5,0,1,Up to You,Hopper,Bajarl,19
999,3,100,4,4,999,2,60,5,5,168,3,100,4,4,1,0,Up to You,Jell,Monol,38
999,3,100,4,4,999,2,60,5,5,205,2,110,4,4,0,0,Up to You,Monol,Monol,14
999,3,100,4,4,999,2,60,5,5,141,2,60,5,5,0,1,Up to You,Hopper,Bajarl,19
999,3,100,4,4,999,2,60,5,5,168,3,100,4,4,1,0,Up to You,Jell,Monol,38
999,3,100,4,4,300,3,70,6,6,160,3,100,5,5,0,0,Not Good,Dragon,Monol,18
999,3,100,4,4,300,3,70,6,6,130,3,70,6,5,0,1,Not Good,Dragon,Metalner,18
999,3,100,4,4,300,3,70,6,6,160,3,100,4,4,1,0,Not Good,Jell,Monol,29
999,3,100,4,4,300,3,70,6,6,170,3,100,5,4,0,0,Not Good,Jell,Jell,13
999,3,100,4,4,300,3,70,6,6,130,3,70,6,5,0,1,Not Good,Dragon,Metalner,18
999,3,100,4,4,999,3,70,6,6,181,3,100,4,4,1,0,Up to You,Jell,Monol,19
999,3,100,4,4,999,3,70,6,6,192,3,70,6,6,0,1,Up to You,Ducken,Golem,2
999,3,100,4,4,999,3,70,6,6,181,3,100,5,5,0,0,Up to You,Jell,Golem,19
999,3,100,4,4,999,3,70,6,6,218,2,110,4,4,0,0,Up to You,Monol,Monol,7
999,3,100,4,4,999,3,70,6,6,195,3,100,4,4,0,0,Up to You,Golem,Golem,9
999,3,100,4,4,999,3,120,3,3,203,3,110,4,4,0,0,Not Good,Naga,Jell,10
999,3,100,4,4,999,3,120,3,3,169,3,90,6,5,0,0,Not Good,Jell,Naga,21
999,3,100,4,4,999,3,120,3,3,193,3,100,4,4,0,0,Not Good,Jell,Suezo,11
999,3,100,4,4,999,3,120,3,3,199,2,80,6,6,0,0,Not Good,Suezo,Monol,3
999,3,100,4,4,999,3,120,3,3,193,3,100,4,4,1,0,Not Good,Jell,Monol,11
999,4,150,1,1,800,3,100,5,5,209,4,150,1,4,1,0,Good,Worm,Suezo,39
999,4,150,1,1,800,3,100,5,5,151,2,80,5,6,0,0,Good,Suezo,Suezo,15
999,4,150,1,1,800,3,100,5,5,209,4,150,1,4,1,0,Good,Worm,Suezo,39
999,4,150,1,1,800,3,100,5,5,251,5,180,1,1,0,0,Good,Worm,Worm,17
999,4,150,1,1,800,3,100,5,5,171,3,100,5,6,0,1,Good,Durahan,Phoenix,17
999,4,150,1,1,800,3,100,5,5,209,4,150,1,4,1,0,Good,Worm,Suezo,40
999,4,150,1,1,800,3,100,5,5,209,4,150,1,4,1,0,Good,Worm,Suezo,40
999,4,150,1,1,800,3,100,5,5,183,3,100,5,5,0,1,Good,Arrowhead,Joker,10
999,4,150,1,1,800,3,100,5,5,251,5,180,1,1,0,0,Good,Worm,Worm,17
999,4,150,1,1,800,3,100,5,5,151,2,80,5,6,0,0,Good,Suezo,Suezo,15
999,4,150,1,1,999,3,100,5,5,190,3,100,5,5,0,1,Good,Golem,Joker,10
999,4,150,1,1,999,3,100,5,5,217,4,140,2,2,0,0,Good,Worm,Golem,22
999,4,150,1,1,999,3,100,5,5,227,4,150,2,2,0,0,Good,Golem,Worm,19
999,4,150,1,1,999,3,100,5,5,170,2,80,6,6,0,0,Good,Suezo,Golem,12
999,4,150,1,1,999,3,100,5,5,170,2,80,6,6,0,0,Good,Suezo,Golem,12
999,4,150,1,1,999,3,100,4,4,203,3,100,4,4,0,0,Unsure,Jell,Suezo,5
999,4,150,1,1,999,3,100,4,4,226,2,110,4,4,0,0,Unsure,Monol,Monol,3
999,4,150,1,1,999,3,100,4,4,200,4,110,4,3,0,0,Unsure,Jell,Worm,10
999,4,150,1,1,999,3,100,4,4,283,5,180,1,1,0,0,Unsure,Worm,Worm,4
999,4,150,1,1,999,3,100,4,4,240,4,150,1,1,0,0,Unsure,Worm,Monol,11
999,4,150,1,1,999,2,90,4,4,284,5,180,1,1,0,0,Up to You,Worm,Worm,4
999,4,150,1,1,999,2,90,4,4,171,3,80,5,4,0,0,Up to You,Tiger,Worm,10
999,4,150,1,1,999,2,90,4,4,228,4,150,1,1,0,0,Up to You,Worm,Tiger,18
999,4,150,1,1,999,2,90,4,4,194,2,90,4,4,0,1,Up to You,Tiger,Pixie,5
999,4,150,1,1,999,2,90,4,4,191,3,100,4,4,0,0,Up to You,Pixie,Worm,8
999,4,150,1,1,999,2,60,5,5,171,2,80,5,6,0,0,Up to You,Suezo,Suezo,12
999,4,150,1,1,999,2,60,5,5,138,2,60,5,5,0,1,Up to You,Hopper,Bajarl,16
999,4,150,1,1,999,2,60,5,5,215,4,150,1,1,1,0,Up to You,Worm,Suezo,32
999,4,150,1,1,999,2,60,5,5,138,2,60,5,5,0,0,Up to You,Hopper,Suezo,16
999,4,150,1,1,999,2,60,5,5,151,2,60,6,5,0,0,Up to You,Hopper,Hopper,11
999,4,150,1,1,300,3,70,6,6,198,4,150,1,1,1,0,Not Good,Worm,Suezo,36
999,4,150,1,1,300,3,70,6,6,147,2,80,5,6,0,0,Not Good,Suezo,Suezo,14
999,4,150,1,1,300,3,70,6,6,167,3,100,5,5,0,0,Not Good,Dragon,Dragon,14
999,4,150,1,1,300,3,70,6,6,198,4,150,1,1,1,0,Not Good,Worm,Suezo,36
999,4,150,1,1,300,3,70,6,6,127,3,70,6,5,0,1,Not Good,Dragon,Metalner,21
999,4,150,1,1,999,3,70,6,6,228,4,150,1,1,1,0,Up to You,Worm,Suezo,19
999,4,150,1,1,999,3,70,6,6,191,3,100,4,4,0,0,Up to You,Golem,Golem,9
999,4,150,1,1,999,3,70,6,6,187,3,70,6,6,0,1,Up to You,Ducken,Golem,2
999,4,150,1,1,999,3,70,6,6,218,4,140,2,2,0,0,Up to You,Worm,Golem,18
999,4,150,1,1,999,3,70,6,6,201,3,110,4,4,0,0,Up to You,Golem,Suezo,8
999,4,150,1,1,999,3,120,3,3,236,4,160,1,1,0,0,Unsure,Worm,Naga,21
999,4,150,1,1,999,3,120,3,3,189,2,100,4,6,0,0,Unsure,Suezo,Naga,10
999,4,150,1,1,999,3,120,3,3,226,4,150,1,1,1,0,Unsure,Worm,Suezo,21
999,4,150,1,1,999,3,120,3,3,156,2,80,5,6,0,0,Unsure,Suezo,Suezo,16
999,4,150,1,1,999,3,120,3,3,212,3,110,4,5,0,0,Unsure,Suezo,Worm,5
999,2,90,4,4,800,3,100,5,5,165,2,90,4,4,1,0,Up to You,Tiger,Pixie,19
999,2,90,4,4,800,3,100,5,5,142,2,80,6,6,0,0,Up to You,Pixie,Durahan,30
999,2,90,4,4,800,3,100,5,5,200,3,100,5,5,0,1,Up to You,Durahan,Phoenix,7
999,2,90,4,4,800,3,100,5,5,205,3,130,2,2,0,0,Up to You,Durahan,Tiger,15
999,2,90,4,4,800,3,100,5,5,137,1,50,6,6,0,0,Up to You,Pixie,Pixie,10
999,2,90,4,4,800,3,100,5,5,145,2,70,5,5,0,0,Up to You,Pixie,Joker,26
